taxon_id,taxon_name,taxon_iconic_taxon_name,taxon_rank,taxon_rank_level,taxon_ancestry,prev_obs_taxon_id,prev_obs_taxon_name,prev_obs_taxon_iconic_taxon_name,prev_obs_taxon_rank,prev_obs_taxon_rank_level,prev_obs_taxon_ancestry,obs_had_species_cid,more_conservative,disagreement,exact_agreement,more_specific_agreement
7109,Lophodytes cucullatus,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7108,7109,Lophodytes cucullatus,Aves,species,10.0,48460/1/2/355675/3/6888/6912/7108,true,false,false,true,false
12942,Sialia sialis,Aves,species,10.0,48460/1/2/355675/3/7251/15977/12935,12942,Sialia sialis,Aves,species,10.0,48460/1/2/355675/3/7251/15977/12935,true,false,false,true,false
3454,Zenaida macroura,Aves,species,10.0,48460/1/2/355675/3/2708/2715/3438,3454,Zenaida macroura,Aves,species,10.0,48460/1/2/355675/3/2708/2715/3438,true,false,false,true,false
16737,Megarynchus pitangua,Aves,species,10.0,48460/1/2/355675/3/7251/15984/16736,16737,Megarynchus pitangua,Aves,species,10.0,48460/1/2/355675/3/7251/15984/16736,true,false,false,true,false
18236,Colaptes auratus,Aves,species,10.0,48460/1/2/355675/3/17550/17599/18230,236979,Colaptes auratus auratus,Aves,subspecies,5.0,48460/1/2/355675/3/17550/17599/18230/18236,true,true,false,false,false
5020,Butorides virescens,Aves,species,10.0,48460/1/2/355675/3/67566/4929/597395/5019,5020,Butorides virescens,Aves,species,10.0,48460/1/2/355675/3/67566/4929/597395/5019,true,false,false,true,false
4665,Falco sparverius,Aves,species,10.0,48460/1/2/355675/3/67570/4637/4638,4665,Falco sparverius,Aves,species,10.0,48460/1/2/355675/3/67570/4637/4638,true,false,false,true,false
42223,Odocoileus virginianus,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848324/152870/424850/42158/846185/846324/42219,42223,Odocoileus virginianus,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848324/152870/424850/42158/846185/846324/42219,true,false,false,true,false
145246,Setophaga dominica,Aves,species,10.0,48460/1/2/355675/3/7251/71349/10246,145246,Setophaga dominica,Aves,species,10.0,48460/1/2/355675/3/7251/71349/10246,true,false,false,true,false
42223,Odocoileus virginianus,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848324/152870/424850/42158/846185/846324/42219,42223,Odocoileus virginianus,Mammalia,species,10.0,48460/1/2/355675/40151/848317/848320/848324/152870/424850/42158/846185/846324/42219,true,false,false,true,false
63047,Calystegia macrostegia,Plantae,species,10.0,48460/47126/211194/47125/47124/48515/52345/56031,63044,Calystegia macrostegia arida,Plantae,subspecies,5.0,48460/47126/211194/47125/47124/48515/52345/56031/63047,true,true,false,false,false
55009,Rhus integrifolia,Plantae,species,10.0,48460/47126/211194/47125/47124/47729/48874/707807/54765,55009,Rhus integrifolia,Plantae,species,10.0,48460/47126/211194/47125/47124/47729/48874/707807/54765,true,false,false,true,false
58231,Platanus racemosa,Plantae,species,10.0,48460/47126/211194/47125/47124/64516/49663/49664,58231,Platanus racemosa,Plantae,species,10.0,48460/47126/211194/47125/47124/64516/49663/49664,true,false,false,true,false
52702,Bromus diandrus,Plantae,species,10.0,48460/47126/211194/47125/47163/47162/47434/514989/602023/52701,47434,Poaceae,Plantae,family,30.0,48460/47126/211194/47125/47163/47162,false,false,false,false,true
64126,Ceanothus spinosus,Plantae,species,10.0,48460/47126/211194/47125/47124/47132/49041/49674,47124,Magnoliopsida,Plantae,class,50.0,48460/47126/211194/47125,false,false,false,false,true
16106,Contopus pertinax,Aves,species,10.0,48460/1/2/355675/3/7251/15984/16074,16106,Contopus pertinax,Aves,species,10.0,48460/1/2/355675/3/7251/15984/16074,true,false,false,true,false
4277,Phalacrocorax penicillatus,Aves,species,10.0,48460/1/2/355675/3/71268/4262/4263,4277,Phalacrocorax penicillatus,Aves,species,10.0,48460/1/2/355675/3/71268/4262/4263,true,false,false,true,false
18995,Amazona albifrons,Aves,species,10.0,48460/1/2/355675/3/18874/18875/18975,18995,Amazona albifrons,Aves,species,10.0,48460/1/2/355675/3/18874/18875/18975,true,false,false,true,false
144491,Tringa semipalmata,Aves,species,10.0,48460/1/2/355675/3/67561/3835/3874,144491,Tringa semipalmata,Aves,species,10.0,48460/1/2/355675/3/67561/3835/3874,true,false,false,true,false
12714,Turdus rufopalliatus,Aves,species,10.0,48460/1/2/355675/3/7251/15977/12705,9833,Diglossa baritula,Aves,species,10.0,48460/1/2/355675/3/7251/71369/9830,true,false,true,false,false
73155,Passerina caerulea,Aves,species,10.0,48460/1/2/355675/3/7251/71305/10223,73155,Passerina caerulea,Aves,species,10.0,48460/1/2/355675/3/7251/71305/10223,true,false,false,true,false
9325,Icterus spurius,Aves,species,10.0,48460/1/2/355675/3/7251/11989/9315,9325,Icterus spurius,Aves,species,10.0,48460/1/2/355675/3/7251/11989/9315,true,false,false,true,false
8649,Calocitta formosa,Aves,species,10.0,48460/1/2/355675/3/7251/7823/8648,8649,Calocitta formosa,Aves,species,10.0,48460/1/2/355675/3/7251/7823/8648,true,false,false,true,false
5758,Amazilia rutila,Aves,species,10.0,48460/1/2/355675/3/67573/5562/5666,5562,Trochilidae,Aves,family,30.0,48460/1/2/355675/3/67573,false,false,false,false,true
3280,Leptotila verreauxi,Aves,species,10.0,48460/1/2/355675/3/2708/2715/3267,3272,Leptotila jamaicensis,Aves,species,10.0,48460/1/2/355675/3/2708/2715/3267,true,false,true,false,false
4892,Pluvialis squatarola,Aves,species,10.0,48460/1/2/355675/3/67561/4783/4888,4892,Pluvialis squatarola,Aves,species,10.0,48460/1/2/355675/3/67561/4783/4888,true,false,false,true,false
148617,Polythrix asine,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/320509/148630,148630,Polythrix,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47653/320509,false,false,false,false,true
130451,Dione juno,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854/134173/130349,134173,Heliconiini,Insecta,tribe,25.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854,false,false,false,false,true
49348,Hyles lineata,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47214/47213/124071/124065/124055/49349,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
199831,Antrostomus arizonae,Aves,species,10.0,48460/1/2/355675/3/67573/19376/199908,19376,Caprimulgidae,Aves,family,30.0,48460/1/2/355675/3/67573,false,false,false,false,true
257128,Dysschema mariamne,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82089/82098/53664,53664,Dysschema,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82089/82098,false,false,false,false,true
538013,Eucereon carolina,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82089/82101/324883,523550,Nelphe carolina,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82089/123991/523551,true,false,true,false,false
118931,Spodoptera,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/48670/122224/119124,118931,Spodoptera,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/48670/122224/119124,false,false,false,true,false
118786,Colobura dirce,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202066/118787,83651,Leucanella,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47214/47918/125084/475374,false,false,true,false,false
324611,Colomychus talis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/49682/52002/122486/892367/324612,324611,Colomychus talis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/49682/52002/122486/892367/324612,true,false,false,true,false
194134,Anthanassa tulcis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316/132340,132340,Anthanassa,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316,false,false,false,false,true
257218,Hemileuca rubridorsa,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47214/47918/125084/475374/82145,82145,Hemileuca,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47214/47918/125084/475374,false,false,false,false,true
207601,Palpita quadristigmalis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/49682/52002/122486/892367/176118,207601,Palpita quadristigmalis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/49682/52002/122486/892367/176118,true,false,false,true,false
51773,Nathalis iole,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/51774,51773,Nathalis iole,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/51774,true,false,false,true,false
50786,Vanessa annabella,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202066/48507,50786,Vanessa annabella,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202066/48507,true,false,false,true,false
148619,Mylon pelopidas,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/51312/320551/148635,148619,Mylon pelopidas,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/51312/320551/148635,true,false,false,true,false
148475,Eurema salome,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/51615,48508,Pieridae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,false,false,true
133417,Catasticta teutila,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/209720/321384/475031/83729,47922,Nymphalidae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,true,false,false
148746,Emesis emesia,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/59166/522808/522810/148754,148754,Emesis,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/59166/522808/522810,false,false,false,false,true
148871,Panoquina lucas,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/122493/320548/90646,90646,Panoquina,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47653/122493/320548,false,false,false,false,true
120875,Syntomeida epilais,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82089/123991/120880,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
51311,Urbanus dorantes,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/320509/51313,51313,Urbanus,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47653/320509,false,false,false,false,true
213809,Anticarsia gemmatalis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/122500/173107,213809,Anticarsia gemmatalis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/122500/173107,true,false,false,true,false
203050,Junonia genoveva,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202224/48506,48506,Junonia,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202224,false,false,false,false,true
127115,Pantherodes,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/49531/49530/123033,127115,Pantherodes,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/49531/49530/123033,false,false,false,true,false
148840,Leucochimona lepida,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/59166/522808/522819/522836/148841,148840,Leucochimona lepida,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/59166/522808/522819/522836/148841,true,false,false,true,false
148524,Antigonus erosus,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/51312/320554/148574,51312,Pyrginae,Insecta,subfamily,27.0,48460/1/47120/372739/47158/184884/47157/47224/47653,false,false,false,false,true
118786,Colobura dirce,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202066/118787,83651,Leucanella,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47214/47918/125084/475374,false,false,true,false,false
474893,Azeta,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/122500,462121,Lesmone griseipennis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/122426/82045/146966,true,false,true,false,false
50340,Hylephila phyleus,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/122493/320552/50341,50340,Hylephila phyleus,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/122493/320552/50341,true,false,false,true,false
143119,Galgula partita,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/48670/122224/122730/143120,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
475377,Apilocrocis,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/49682/52002/122486/892300,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
68263,Papilio multicaudata,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/207785/47225/545186,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
318599,Letis,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/122426/121562,318599,Letis,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/122426/121562,false,false,false,true,false
144187,Pyrisitia proterpia,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/122173,48508,Pieridae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,false,false,true
118786,Colobura dirce,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202066/118787,83651,Leucanella,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47214/47918/125084/475374,false,false,true,false,false
48578,Anteos maerula,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/48579,48578,Anteos maerula,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/48579,true,false,false,true,false
311319,Palpita flegia,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/49682/52002/122486/892367/176118,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
48577,Anteos maerula lacordairei,Insecta,subspecies,5.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/48579/48578,48579,Anteos,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556,false,false,false,false,true
509354,Chloridea subflexa,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/48670/122535/509352,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
194541,Horama panthalon texana,Insecta,subspecies,5.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82089/123991/194549/194548,194548,Horama panthalon,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82089/123991/194549,true,false,false,false,true
247532,Eudesmia,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82092/325378,247532,Eudesmia,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82092/325378,false,false,false,true,false
325940,Spodoptera latifascia,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/48670/122224/119124/118931,47607,Noctuoidea,Insecta,superfamily,33.0,48460/1/47120/372739/47158/184884/47157,false,false,false,false,true
423935,Phaeoura cristifera,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/49531/49530/123033/202321/130004,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
51615,Eurema,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556,67324,Eurema daira,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/51615,true,true,false,false,false
318985,Nepheloleuca,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/49531/49530/123033,318985,Nepheloleuca,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/49531/49530/123033,false,false,false,true,false
51534,Leptotes cassius,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47923/58558/125833/522676/51538,69940,Hemiargus ceraunus,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47923/58558/125833/522678/69941,true,false,true,false,false
173793,Diphthera festiva,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/52873/122499/173794,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
49972,Battus philenor,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/49974/522893/49975,49973,Papilioninae,Insecta,subfamily,27.0,48460/1/47120/372739/47158/184884/47157/47224/47223,false,false,false,false,true
148786,Proteides mercurius,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/320509/148797,47653,Hesperiidae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,false,false,true
257260,Copaxa multifenestrata,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47214/47918/124126/125080/246086,246086,Copaxa,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47214/47918/124126/125080,false,false,false,false,true
293952,Apodemia walkeri,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/59166/522808/522810/59167,59166,Riodinidae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,false,false,true
132867,Microtia elva,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316/132870,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
148594,Vidius perigenes,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/122493/320549/148602,47653,Hesperiidae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,false,false,true
143106,Pleuroprucha,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/49531/49530/123037/123083,49530,Geometridae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/49531,false,false,false,false,true
